# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag), ,,
# RH       = Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm), ,,
# EV24     = Referentiegewasverdamping (Makkink) (in 0.1 mm), ,,
# ,,,
# STN,YYYYMMDD,   RH, EV24
  260,19790926,    0,    7
  260,19790927,    0,    6
  260,19790928,   13,   16
  260,19790929,    0,   19
  260,19790930,    0,   20
  260,19791001,    0,   17
  260,19791002,    0,   16
  260,19791003,    0,    7
  260,19791004,    0,   12
  260,19791005,    0,    2
  260,19791006,  102,   11
  260,19791007,    0,    9
  260,19791008,    0,   15
  260,19791009,    0,   16
  260,19791010,    0,   15
  260,19791011,   11,    6
  260,19791012,  104,    8
  260,19791013,   14,    5
  260,19791014,    8,    5
  260,19791015,    5,    2
  260,19791016,   84,    6
  260,19791017,    1,   10
  260,19791018,   25,   11
  260,19791019,   13,    8
  260,19791020,    8,    8
  260,19791021,    0,   13
  260,19791022,    0,   13
  260,19791023,    0,   12
  260,19791024,    0,    5
  260,19791025,    0,   11
  260,19791026,    0,    8
  260,19791027,    0,    9
  260,19791028,    0,    6
  260,19791029,    0,    3
  260,19791030,   24,    5
  260,19791031,    0,    1
  260,19791101,   44,    7
  260,19791102,    4,    7
  260,19791103,    0,    2
  260,19791104,   19,    1
  260,19791105,  158,    3
  260,19791106,  153,    4
  260,19791107,   18,    5
  260,19791108,   92,    4
  260,19791109,   28,    6
  260,19791110,   34,    4
  260,19791111,   15,    4
  260,19791112,   21,    1
  260,19791113,   30,    6
  260,19791114,    0,    2
  260,19791115,    8,    3
  260,19791116,    0,    1
  260,19791117,    0,    2
  260,19791118,    8,    2
  260,19791119,   59,    3
  260,19791120,    0,    5
  260,19791121,    1,    4
  260,19791122,    0,    5
  260,19791123,    0,    2
  260,19791124,    7,    4
  260,19791125,    0,    2
  260,19791126,    0,    1
  260,19791127,   14,    2
  260,19791128,    0,    1
  260,19791129,    0,    4
  260,19791130,    0,    2
  260,19791201,   22,    3
  260,19791202,    9,    1
  260,19791203,    2,    2
  260,19791204,    0,    3
  260,19791205,    0,    1
  260,19791206,   42,    2
  260,19791207,    0,    3
  260,19791208,   92,    1
  260,19791209,   22,    1
  260,19791210,  124,    3
  260,19791211,   32,    1
  260,19791212,   61,    3
  260,19791213,   32,    1
  260,19791214,  112,    1
  260,19791215,   64,    1
  260,19791216,  102,    1
  260,19791217,   51,    1
  260,19791218,   54,    3
  260,19791219,   24,    4
  260,19791220,   26,    3
  260,19791221,   18,    2
  260,19791222,    0,    0
  260,19791223,    5,    0
  260,19791224,   16,    2
  260,19791225,    0,    2
  260,19791226,    0,    1
  260,19791227,    0,    1
  260,19791228,   82,    0
  260,19791229,   27,    1
  260,19791230,   35,    0
  260,19791231,   38,    3
  260,19800101,   32,    3
  260,19800102,   32,    3
  260,19800103,    0,    1
  260,19800104,   40,    0
  260,19800105,   46,    1
  260,19800106,   42,    1
  260,19800107,   38,    1
  260,19800108,    1,    1
  260,19800109,    0,    1
  260,19800110,    0,    1
  260,19800111,    0,    0
  260,19800112,    0,    4
  260,19800113,    0,    4
  260,19800114,    0,    2
  260,19800115,    0,    1
  260,19800116,    0,    3
  260,19800117,    0,    4
  260,19800118,    0,    4
  260,19800119,    0,    4
  260,19800120,    0,    1
  260,19800121,    0,    2
  260,19800122,   52,    1
  260,19800123,    6,    2
  260,19800124,    2,    2
  260,19800125,   22,    2
  260,19800126,    0,    4
  260,19800127,    0,    5
  260,19800128,    0,    1
  260,19800129,   36,    2
  260,19800130,   12,    3
  260,19800131,   32,    4
  260,19800201,  122,    6
  260,19800202,    2,    1
  260,19800203,   30,    1
  260,19800204,   34,    3
  260,19800205,   46,    1
  260,19800206,   49,    1
  260,19800207,   20,    2
  260,19800208,   18,    3
  260,19800209,    0,    7
  260,19800210,    1,    4
  260,19800211,    0,    3
  260,19800212,    3,    2
  260,19800213,    3,    5
  260,19800214,    0,    5
  260,19800215,    0,    3
  260,19800216,    9,    4
  260,19800217,    1,    6
  260,19800218,    0,    8
  260,19800219,    0,   11
  260,19800220,    0,   11
  260,19800221,    0,   12
  260,19800222,    0,   12
  260,19800223,    0,    2
  260,19800224,    0,    9
  260,19800225,    0,    6
  260,19800226,    0,    3
  260,19800227,    0,    3
  260,19800228,    0,    3
  260,19800229,    0,    4
  260,19800301,    1,   11
  260,19800302,    0,    4
  260,19800303,    6,    9
  260,19800304,   43,    3
  260,19800305,    0,   11
  260,19800306,    0,    2
  260,19800307,   56,    3
  260,19800308,   27,    6
  260,19800309,    0,    5
  260,19800310,    1,    8
  260,19800311,   18,    3
  260,19800312,    3,    2
  260,19800313,  246,    6
  260,19800314,   32,    6
  260,19800315,    0,    3
  260,19800316,    0,    4
  260,19800317,    0,    8
  260,19800318,    0,   11
  260,19800319,    0,    6
  260,19800320,    0,   16
  260,19800321,    0,    9
  260,19800322,    2,    7
  260,19800323,    0,   11
  260,19800324,    0,   18
  260,19800325,    0,   16
  260,19800326,    6,   12
  260,19800327,    8,    6
  260,19800328,   18,    6
  260,19800329,   49,    3
  260,19800330,   54,   13
  260,19800331,    0,   15
  260,19800401,   46,    6
  260,19800402,  154,   14
  260,19800403,    4,   11
  260,19800404,    0,   16
  260,19800405,    0,   23
  260,19800406,    0,   19
  260,19800407,    0,    7
  260,19800408,   19,    9
  260,19800409,   25,   13
  260,19800410,    9,   16
  260,19800411,    0,   17
  260,19800412,    0,   30
  260,19800413,    0,   32
  260,19800414,    0,   32
  260,19800415,    0,   32
  260,19800416,    0,   31
  260,19800417,    0,   28
  260,19800418,    0,    5
  260,19800419,   26,   15
  260,19800420,   51,   17
  260,19800421,   11,   17
  260,19800422,    0,   10
  260,19800423,    0,   23
  260,19800424,    0,   19
  260,19800425,   29,    4
  260,19800426,   28,   10
  260,19800427,    0,   24
  260,19800428,    0,    4
  260,19800429,   28,    9
  260,19800430,   56,   30
  260,19800501,    0,   31
  260,19800502,    0,   34
  260,19800503,    0,   32
  260,19800504,    0,   34
  260,19800505,    0,   35
  260,19800506,    0,   22
  260,19800507,    0,   16
  260,19800508,   52,    9
  260,19800509,    0,   33
  260,19800510,    0,   40
  260,19800511,    0,   43
  260,19800512,    0,   44
  260,19800513,    0,   43
  260,19800514,    0,   44
  260,19800515,    0,   41
  260,19800516,    0,   34
  260,19800517,    0,   33
  260,19800518,    0,   36
  260,19800519,    0,   44
  260,19800520,    0,   30
  260,19800521,    0,   40
  260,19800522,    0,   39
  260,19800523,    0,   21
  260,19800524,    2,   12
  260,19800525,   14,   18
  260,19800526,    4,   33
  260,19800527,    0,   19
  260,19800528,    1,   23
  260,19800529,    0,   15
  260,19800530,  108,   35
  260,19800531,    0,   18
  260,19800601,   18,   28
  260,19800602,    0,   43
  260,19800603,    4,   11
  260,19800604,    0,   29
  260,19800605,    0,   47
  260,19800606,    0,   41
  260,19800607,    3,   28
  260,19800608,   37,   31
  260,19800609,    0,   32
  260,19800610,    7,   20
  260,19800611,    1,   29
  260,19800612,   38,   43
  260,19800613,    0,   41
  260,19800614,    0,   30
  260,19800615,   34,   29
  260,19800616,   24,   12
  260,19800617,   28,   17
  260,19800618,    9,   25
  260,19800619,    0,    9
  260,19800620,   83,   18
  260,19800621,   47,   24
  260,19800622,   19,   20
  260,19800623,   39,   21
  260,19800624,   11,   18
  260,19800625,   30,   33
  260,19800626,   28,   23
  260,19800627,    9,   27
  260,19800628,   48,   12
  260,19800629,   49,   26
  260,19800630,   42,   29
  260,19800701,  102,   18
  260,19800702,   36,   21
  260,19800703,   24,   18
  260,19800704,    0,   15
  260,19800705,   20,   23
  260,19800706,   13,   34
  260,19800707,  101,   14
  260,19800708,   32,   11
  260,19800709,   38,   12
  260,19800710,   42,   13
  260,19800711,   31,   12
  260,19800712,   22,   22
  260,19800713,   59,   23
  260,19800714,   35,   12
  260,19800715,   45,   33
  260,19800716,    3,   20
  260,19800717,   16,   20
  260,19800718,   16,   16
  260,19800719,   14,    6
  260,19800720,   37,    7
  260,19800721,   82,    9
  260,19800722,   11,   35
  260,19800723,    0,   44
  260,19800724,    0,   36
  260,19800725,    0,   43
  260,19800726,    0,   42
  260,19800727,    0,   27
  260,19800728,    0,   36
  260,19800729,    0,   40
  260,19800730,    0,   13
  260,19800731,   52,   36
  260,19800801,    0,   29
  260,19800802,    0,   39
  260,19800803,    0,   32
  260,19800804,   43,   22
  260,19800805,    9,   26
  260,19800806,    0,   24
  260,19800807,    0,   18
  260,19800808,  148,   24
  260,19800809,    0,   22
  260,19800810,    0,   27
  260,19800811,    0,   20
  260,19800812,   96,   19
  260,19800813,   61,   20
  260,19800814,    0,   17
  260,19800815,    0,   33
  260,19800816,    0,   15
  260,19800817,    0,   31
  260,19800818,    0,   18
  260,19800819,    1,   23
  260,19800820,    0,   22
  260,19800821,   28,   28
  260,19800822,    4,   19
  260,19800823,   63,   15
  260,19800824,   48,    9
  260,19800825,   35,   29
  260,19800826,    0,   33
  260,19800827,    0,   30
  260,19800828,    0,    9
  260,19800829,    0,   14
  260,19800830,   18,   14
  260,19800831,   56,   11
  260,19800901,   24,   29
  260,19800902,    0,   29
  260,19800903,    0,   31
  260,19800904,    0,   15
  260,19800905,    0,   13
  260,19800906,    2,   25
  260,19800907,    0,   31
  260,19800908,    0,   25
  260,19800909,    3,   22
  260,19800910,   10,    4
  260,19800911,   83,   23
  260,19800912,    3,   13
  260,19800913,   30,   18
  260,19800914,   16,    9
  260,19800915,   28,   13
  260,19800916,    0,   19
  260,19800917,   28,   19
  260,19800918,    0,   23
  260,19800919,    0,   15
  260,19800920,    0,   24
  260,19800921,    0,   12
  260,19800922,    2,    9
  260,19800923,   25,   17
  260,19800924,    0,    5
  260,19800925,    0,   12
  260,19800926,    0,   20
  260,19800927,   18,   14
  260,19800928,    0,   17
  260,19800929,    0,   12
  260,19800930,    6,   17
  260,19801001,    0,   15
  260,19801002,    2,   11
  260,19801003,    0,   15
  260,19801004,    0,    8
  260,19801005,   14,    9
  260,19801006,   24,    5
  260,19801007,  239,   13
  260,19801008,   73,   10
  260,19801009,   21,    9
  260,19801010,   55,   13
  260,19801011,    3,    4
  260,19801012,    0,   15
  260,19801013,    0,   13
  260,19801014,    0,    9
  260,19801015,    0,    8
  260,19801016,    0,    6
  260,19801017,   37,    3
  260,19801018,    8,    8
  260,19801019,    4,    7
  260,19801020,   67,    7
  260,19801021,   13,    7
  260,19801022,    0,    5
  260,19801023,   34,    8
  260,19801024,   51,    9
  260,19801025,   39,    7
  260,19801026,    3,    6
  260,19801027,   30,    4
  260,19801028,    0,    6
  260,19801029,   59,    4
  260,19801030,    2,    9
  260,19801031,    0,    9
  260,19801101,    0,    8
  260,19801102,    0,    8
  260,19801103,    0,    6
  260,19801104,    0,    3
  260,19801105,    1,    6
  260,19801106,    0,    1
  260,19801107,  136,    3
  260,19801108,   34,    6
  260,19801109,    0,    7
  260,19801110,    0,    4
  260,19801111,    0,    2
  260,19801112,   56,    5
  260,19801113,    2,    3
  260,19801114,    0,    2
  260,19801115,   63,    1
  260,19801116,  102,    2
  260,19801117,   18,    3
  260,19801118,   32,    3
  260,19801119,   83,    2
  260,19801120,   34,    6
  260,19801121,    0,    3
  260,19801122,    3,    1
  260,19801123,   63,    1
  260,19801124,   44,    2
  260,19801125,    4,    3
  260,19801126,    5,    3
  260,19801127,    4,    1
  260,19801128,   36,    3
  260,19801129,   28,    3
  260,19801130,    0,    4
  260,19801201,    0,    4
  260,19801202,   16,    1
  260,19801203,   36,    4
  260,19801204,   11,    3
  260,19801205,   52,    0
  260,19801206,   66,    3
  260,19801207,    9,    3
  260,19801208,    0,    3
  260,19801209,    0,    3
  260,19801210,    0,    2
  260,19801211,    4,    0
  260,19801212,   18,    1
  260,19801213,    6,    0
  260,19801214,    3,    1
  260,19801215,   22,    4
  260,19801216,   85,    4
  260,19801217,    5,    2
  260,19801218,  130,    2
  260,19801219,    1,    1
  260,19801220,   24,    1
  260,19801221,   31,    1
  260,19801222,    9,    1
  260,19801223,   34,    1
  260,19801224,    3,    1
  260,19801225,   14,    3
  260,19801226,   16,    4
  260,19801227,   55,    4
  260,19801228,    1,    2
  260,19801229,   21,    0
  260,19801230,    3,    1
  260,19801231,    1,    1
  260,19810101,   42,    3
  260,19810102,   43,    0
  260,19810103,  159,    2
  260,19810104,   30,    3
  260,19810105,   36,    4
  260,19810106,   82,    3
  260,19810107,   27,    4
  260,19810108,    0,    1
  260,19810109,   16,    1
  260,19810110,   69,    3
  260,19810111,    0,    5
  260,19810112,    0,    1
  260,19810113,   82,    4
  260,19810114,    2,    0
  260,19810115,  101,    3
  260,19810116,   16,    3
  260,19810117,   30,    3
  260,19810118,   18,    4
  260,19810119,   34,    2
  260,19810120,   24,    3
  260,19810121,    0,    2
  260,19810122,    0,    1
  260,19810123,    9,    1
  260,19810124,    0,    1
  260,19810125,    2,    2
  260,19810126,    0,    6
  260,19810127,    0,    1
  260,19810128,    2,    2
  260,19810129,    0,    2
  260,19810130,    1,    1
  260,19810131,    1,    5
  260,19810201,    0,    2
  260,19810202,    0,    7
  260,19810203,   93,    5
  260,19810204,   10,    3
  260,19810205,   20,    3
  260,19810206,   33,    2
  260,19810207,   11,    3
  260,19810208,    0,    2
  260,19810209,   23,    2
  260,19810210,    2,    3
  260,19810211,   82,    6
  260,19810212,    3,    5
  260,19810213,    0,    8
  260,19810214,    0,    7
  260,19810215,    0,    7
  260,19810216,    0,    6
  260,19810217,    0,    3
  260,19810218,    0,    2
  260,19810219,    0,    2
  260,19810220,    2,    4
  260,19810221,    0,    8
  260,19810222,    0,    8
  260,19810223,    0,    7
  260,19810224,    0,    3
  260,19810225,   10,    8
  260,19810226,    0,    6
  260,19810227,    0,   12
  260,19810228,    0,    4
  260,19810301,   40,    9
  260,19810302,    2,    4
  260,19810303,    1,    2
  260,19810304,    1,    6
  260,19810305,    0,    5
  260,19810306,    1,    4
  260,19810307,   13,    2
  260,19810308,   54,    3
  260,19810309,   62,    2
  260,19810310,  104,    2
  260,19810311,  141,    2
  260,19810312,  145,    4
  260,19810313,    7,    7
  260,19810314,   71,    3
  260,19810315,   57,    3
  260,19810316,   11,    8
  260,19810317,    0,   11
  260,19810318,    0,    7
  260,19810319,   13,    7
  260,19810320,    4,   16
  260,19810321,    0,   15
  260,19810322,    0,    5
  260,19810323,    9,    4
  260,19810324,   54,    9
  260,19810325,   58,    7
  260,19810326,    2,    9
  260,19810327,   66,   25
  260,19810328,    0,   14
  260,19810329,    0,   16
  260,19810330,    0,    9
  260,19810331,    8,    8
  260,19810401,    0,    4
  260,19810402,    0,    4
  260,19810403,    0,    5
  260,19810404,    0,    3
  260,19810405,    0,   11
  260,19810406,    0,   15
  260,19810407,    0,   15
  260,19810408,    4,   17
  260,19810409,    0,   24
  260,19810410,    0,   30
  260,19810411,    0,   26
  260,19810412,    0,   14
  260,19810413,    1,   20
  260,19810414,    0,   31
  260,19810415,    0,   32
  260,19810416,    0,   30
  260,19810417,    0,   26
  260,19810418,    0,   18
  260,19810419,    0,   11
  260,19810420,   26,   25
  260,19810421,    0,    9
  260,19810422,   12,   18
  260,19810423,   56,   21
  260,19810424,    0,   25
  260,19810425,    0,   11
  260,19810426,    0,   11
  260,19810427,    4,   23
  260,19810428,    0,    9
  260,19810429,   26,   12
  260,19810430,   13,    4
  260,19810501,   24,   24
  260,19810502,   17,   23
  260,19810503,    9,   17
  260,19810504,   14,   10
  260,19810505,   76,   10
  260,19810506,   37,   10
  260,19810507,    0,   33
  260,19810508,    0,   13
  260,19810509,    9,   31
  260,19810510,    0,   42
  260,19810511,    0,   42
  260,19810512,    0,   38
  260,19810513,   72,   30
  260,19810514,    0,   13
  260,19810515,   48,   33
  260,19810516,    2,   18
  260,19810517,   43,   27
  260,19810518,    2,   35
  260,19810519,    0,   24
  260,19810520,  335,   41
  260,19810521,    0,   36
  260,19810522,  111,   23
  260,19810523,   26,   17
  260,19810524,   45,   23
  260,19810525,   29,   17
  260,19810526,   22,   25
  260,19810527,    2,   25
  260,19810528,   48,   21
  260,19810529,   18,   32
  260,19810530,    0,   33
  260,19810531,    1,   37
  260,19810601,   57,   41
  260,19810602,    0,   37
  260,19810603,   16,   33
  260,19810604,    0,   40
  260,19810605,    0,   29
  260,19810606,   56,   32
  260,19810607,    0,   28
  260,19810608,   18,   18
  260,19810609,    7,   23
  260,19810610,    0,   30
  260,19810611,    1,   11
  260,19810612,   73,   23
  260,19810613,    0,   40
  260,19810614,    0,   20
  260,19810615,    1,   22
  260,19810616,    0,   28
  260,19810617,   43,   19
  260,19810618,   62,   14
  260,19810619,    0,   30
  260,19810620,    0,   12
  260,19810621,    1,   19
  260,19810622,    0,   30
  260,19810623,    0,   32
  260,19810624,    0,   36
  260,19810625,   44,   19
  260,19810626,    0,    3
  260,19810627,   65,   15
  260,19810628,   12,    4
  260,19810629,  142,    8
  260,19810630,  140,   10
  260,19810701,   54,   20
  260,19810702,    0,   13
  260,19810703,   32,   27
  260,19810704,    7,   26
  260,19810705,    3,   32
  260,19810706,    0,   30
  260,19810707,    0,   36
  260,19810708,    0,   49
  260,19810709,    0,   38
  260,19810710,    5,   24
  260,19810711,   89,   28
  260,19810712,   10,   22
  260,19810713,    0,   26
  260,19810714,    9,   22
  260,19810715,    0,   28
  260,19810716,    0,   12
  260,19810717,  225,   37
  260,19810718,   25,   28
  260,19810719,    7,   35
  260,19810720,    2,   20
  260,19810721,   65,   14
  260,19810722,   17,   22
  260,19810723,    0,   31
  260,19810724,   33,   10
  260,19810725,   92,   14
  260,19810726,   78,   18
  260,19810727,   14,   42
  260,19810728,    0,   36
  260,19810729,    0,   30
  260,19810730,    0,   31
  260,19810731,    0,   31
  260,19810801,   28,   11
  260,19810802,    0,   31
  260,19810803,    0,   42
  260,19810804,    0,   44
  260,19810805,    0,   40
  260,19810806,    0,   38
  260,19810807,    0,   33
  260,19810808,    0,    9
  260,19810809,    1,   15
  260,19810810,    0,    7
  260,19810811,    6,   10
  260,19810812,    0,   36
  260,19810813,    0,   28
  260,19810814,    0,   36
  260,19810815,    0,   28
  260,19810816,    0,   30
  260,19810817,   36,   30
  260,19810818,   11,   29
  260,19810819,    7,   17
  260,19810820,   46,   20
  260,19810821,  130,   22
  260,19810822,   12,   18
  260,19810823,   43,   23
  260,19810824,    0,   17
  260,19810825,    0,   27
  260,19810826,    0,   26
  260,19810827,    0,   23
  260,19810828,    8,   19
  260,19810829,   15,   16
  260,19810830,   10,   30
  260,19810831,    0,   20
  260,19810901,    0,   27
  260,19810902,    0,   30
  260,19810903,    0,   28
  260,19810904,    0,   31
  260,19810905,    0,   31
  260,19810906,    0,   29
  260,19810907,    0,   25
  260,19810908,    0,   20
  260,19810909,    2,    8
  260,19810910,    1,   27
  260,19810911,    0,   11
  260,19810912,    0,   21
  260,19810913,  130,   23
  260,19810914,   65,   20
  260,19810915,   11,    6
  260,19810916,   48,   16
  260,19810917,    4,   11
  260,19810918,    4,   11
  260,19810919,   51,   16
  260,19810920,   68,    7
  260,19810921,   82,   16
  260,19810922,    8,   14
  260,19810923,   45,   18
  260,19810924,    2,   23
  260,19810925,    0,    6
  260,19810926,    0,    9
  260,19810927,    0,   17
  260,19810928,    2,   17
  260,19810929,    0,   20
  260,19810930,    0,   15
  260,19811001,    0,   21
  260,19811002,    0,    9
  260,19811003,   54,   12
  260,19811004,   18,    3
  260,19811005,  167,   18
  260,19811006,    9,    4
  260,19811007,   52,   15
  260,19811008,    8,    7
  260,19811009,    1,    6
  260,19811010,  102,   10
  260,19811011,   61,   10
  260,19811012,   64,    5
  260,19811013,  103,    5
  260,19811014,   84,    9
  260,19811015,    2,    4
  260,19811016,    0,    5
  260,19811017,    0,    6
  260,19811018,   92,    1
  260,19811019,    8,    4
  260,19811020,   94,    2
  260,19811021,  122,    7
  260,19811022,    8,    5
  260,19811023,   34,   11
  260,19811024,    0,    4
  260,19811025,    8,    4
  260,19811026,   13,    5
  260,19811027,    2,    4
  260,19811028,   38,    9
  260,19811029,   45,    6
  260,19811030,   58,    9
  260,19811031,   43,    6
  260,19811101,    1,    2
  260,19811102,   24,    2
  260,19811103,   12,    3
  260,19811104,   11,    5
  260,19811105,   13,    7
  260,19811106,    0,    7
  260,19811107,    0,    8
  260,19811108,    0,    8
  260,19811109,    0,    3
  260,19811110,    0,    2
  260,19811111,   73,    1
  260,19811112,   27,    3
  260,19811113,   17,    5
  260,19811114,   14,    5
  260,19811115,    0,    7
  260,19811116,    0,    3
  260,19811117,    0,    1
  260,19811118,   36,    4
  260,19811119,  102,    7
  260,19811120,   21,    2
  260,19811121,   18,    2
  260,19811122,    8,    2
  260,19811123,   14,    3
  260,19811124,   32,    3
  260,19811125,   44,    2
  260,19811126,   88,    2
  260,19811127,   42,    1
  260,19811128,   24,    2
  260,19811129,   46,    4
  260,19811130,   38,    1
  260,19811201,   85,    3
  260,19811202,    0,    3
  260,19811203,    0,    3
  260,19811204,   70,    1
  260,19811205,   73,    2
  260,19811206,   59,    2
  260,19811207,    3,    2
  260,19811208,   11,    1
  260,19811209,   48,    3
  260,19811210,    2,    3
  260,19811211,    2,    1
  260,19811212,   19,    3
  260,19811213,    3,    3
  260,19811214,   38,    1
  260,19811215,   36,    3
  260,19811216,    0,    4
  260,19811217,    0,    2
  260,19811218,    0,    1
  260,19811219,    0,    3
  260,19811220,    0,    2
  260,19811221,    0,    2
  260,19811222,   40,    1
  260,19811223,   10,    1
  260,19811224,    0,    2
  260,19811225,    1,    3
  260,19811226,    0,    2
  260,19811227,    0,    2
  260,19811228,    0,    2
  260,19811229,    4,    1
  260,19811230,    2,    3
  260,19811231,   46,    1
  260,19820101,   18,    1
  260,19820102,   14,    1
  260,19820103,   60,    4
  260,19820104,   40,    2
  260,19820105,   52,    1
  260,19820106,   76,    4
  260,19820107,    0,    4
  260,19820108,    0,    2
  260,19820109,    0,    1
  260,19820110,    1,    3
  260,19820111,    0,    2
  260,19820112,    1,    4
  260,19820113,    0,    4
  260,19820114,    0,    4
  260,19820115,    0,    4
  260,19820116,    0,    5
  260,19820117,    0,    5
  260,19820118,    0,    5
  260,19820119,    0,    3
  260,19820120,    0,    5
  260,19820121,   10,    2
  260,19820122,    2,    1
  260,19820123,    6,    2
  260,19820124,    0,    2
  260,19820125,   14,    1
  260,19820126,   35,    2
  260,19820127,  113,    3
  260,19820128,    0,    2
  260,19820129,    8,    2
  260,19820130,   50,    4
  260,19820131,   64,    8
  260,19820201,    0,    7
  260,19820202,    0,    8
  260,19820203,    0,    7
  260,19820204,    0,    7
  260,19820205,    0,    7
  260,19820206,   41,    3
  260,19820207,   24,    1
  260,19820208,   35,    5
  260,19820209,    0,    4
  260,19820210,    0,    5
  260,19820211,    0,    9
  260,19820212,   30,    7
  260,19820213,    0,    9
  260,19820214,   16,    8
  260,19820215,    0,    3
  260,19820216,    0,    1
  260,19820217,    0,    1
  260,19820218,    0,    5
  260,19820219,    0,    6
  260,19820220,    0,    9
  260,19820221,    0,   11
  260,19820222,    0,   12
  260,19820223,    0,    9
  260,19820224,    0,    2
  260,19820225,    0,    7
  260,19820226,    0,    8
  260,19820227,    0,    3
  260,19820228,    0,    2
  260,19820301,   70,    8
  260,19820302,   68,   13
  260,19820303,  114,    3
  260,19820304,   37,    4
  260,19820305,   37,   13
  260,19820306,    0,   13
  260,19820307,    0,   14
  260,19820308,    0,   13
  260,19820309,    0,    7
  260,19820310,   22,    2
  260,19820311,  186,    9
  260,19820312,    8,    5
  260,19820313,   65,   12
  260,19820314,    0,    6
  260,19820315,    0,   16
  260,19820316,   46,   11
  260,19820317,   25,   12
  260,19820318,   43,   11
  260,19820319,    7,   12
  260,19820320,    5,   15
  260,19820321,    0,    9
  260,19820322,    0,    9
  260,19820323,    0,   11
  260,19820324,    0,   15
  260,19820325,    0,   19
  260,19820326,    0,   22
  260,19820327,    0,   22
  260,19820328,    0,   11
  260,19820329,    0,    3
  260,19820330,   30,    7
  260,19820331,    0,   25
  260,19820401,    0,   24
  260,19820402,    0,   21
  260,19820403,   12,   21
  260,19820404,    0,   26
  260,19820405,    0,   25
  260,19820406,    0,   11
  260,19820407,   48,    7
  260,19820408,  100,   14
  260,19820409,    6,   15
  260,19820410,   42,   13
  260,19820411,   10,   14
  260,19820412,   35,   17
  260,19820413,   56,   24
  260,19820414,    0,   24
  260,19820415,    0,   29
  260,19820416,    0,   31
  260,19820417,    0,   31
  260,19820418,    0,   27
  260,19820419,    0,   32
  260,19820420,    0,   25
  260,19820421,    0,   25
  260,19820422,    0,   30
  260,19820423,    0,   20
  260,19820424,   10,   26
  260,19820425,    0,   31
  260,19820426,    0,   20
  260,19820427,    0,    9
  260,19820428,    0,   20
  260,19820429,    0,   16
  260,19820430,   33,    8
  260,19820501,   64,   10
  260,19820502,   70,   23
  260,19820503,    8,   22
  260,19820504,    9,   30
  260,19820505,    6,   15
  260,19820506,   26,   10
  260,19820507,   95,   17
  260,19820508,   32,   21
  260,19820509,    0,   38
  260,19820510,    0,   32
  260,19820511,    0,   34
  260,19820512,    0,   35
  260,19820513,    0,   43
  260,19820514,    0,   46
  260,19820515,    0,   46
  260,19820516,    0,   34
  260,19820517,    0,   38
  260,19820518,    0,   20
  260,19820519,   12,   32
  260,19820520,   33,   15
  260,19820521,   76,   25
  260,19820522,   29,   14
  260,19820523,    6,   15
  260,19820524,   22,   32
  260,19820525,    0,   24
  260,19820526,    0,   48
  260,19820527,    0,   28
  260,19820528,   72,   32
  260,19820529,    0,   40
  260,19820530,    0,   51
  260,19820531,    0,   52
  260,19820601,    0,   41
  260,19820602,   92,   46
  260,19820603,    0,   46
  260,19820604,    0,   31
  260,19820605,  170,   49
  260,19820606,    0,   21
  260,19820607,    0,   29
  260,19820608,    0,   47
  260,19820609,    0,   46
  260,19820610,    0,   43
  260,19820611,   26,   12
  260,19820612,    0,   24
  260,19820613,  180,   23
  260,19820614,  152,   25
  260,19820615,    0,   17
  260,19820616,   25,   12
  260,19820617,    0,   28
  260,19820618,    0,   22
  260,19820619,  240,   16
  260,19820620,  286,   34
  260,19820621,    0,   25
  260,19820622,    0,   21
  260,19820623,  105,   27
  260,19820624,  195,   18
  260,19820625,    9,   35
  260,19820626,    0,   38
  260,19820627,    0,   29
  260,19820628,   72,   21
  260,19820629,   84,   32
  260,19820630,    0,   39
  260,19820701,    0,   18
  260,19820702,   16,   48
  260,19820703,    0,   15
  260,19820704,    0,   32
  260,19820705,   14,   36
  260,19820706,    0,   17
  260,19820707,    4,   47
  260,19820708,    0,   48
  260,19820709,    0,   55
  260,19820710,    0,   24
  260,19820711,    0,   46
  260,19820712,    0,   46
  260,19820713,    0,   48
  260,19820714,    0,   45
  260,19820715,   16,   35
  260,19820716,   36,   30
  260,19820717,    0,   34
  260,19820718,    0,   48
  260,19820719,    0,   38
  260,19820720,    0,   39
  260,19820721,    0,   29
  260,19820722,    0,   30
  260,19820723,    0,   21
  260,19820724,    0,   18
  260,19820725,    0,   25
  260,19820726,    0,   28
  260,19820727,   18,   21
  260,19820728,   47,   38
  260,19820729,    0,   42
  260,19820730,    0,   41
  260,19820731,    0,   40
  260,19820801,    0,   33
  260,19820802,    0,   43
  260,19820803,    0,   43
  260,19820804,    0,   41
  260,19820805,  151,   10
  260,19820806,   23,   39
  260,19820807,    0,   31
  260,19820808,    4,   18
  260,19820809,   12,   24
  260,19820810,   15,   40
  260,19820811,    0,   36
  260,19820812,    0,   38
  260,19820813,    4,   22
  260,19820814,   11,   31
  260,19820815,    0,   16
  260,19820816,   50,   18
  260,19820817,   16,   24
  260,19820818,    8,   10
  260,19820819,   39,   34
  260,19820820,   15,   31
  260,19820821,   82,   18
  260,19820822,    4,   15
  260,19820823,    0,   18
  260,19820824,   29,   19
  260,19820825,   43,   22
